source_id,comment_text,target_id,created_at
A5pNcsi4N,我想说的是，晚上九点多是没有新闻直播间这个节目的。。。那时候，放的应该是新闻联播吧[挖鼻屎][挖鼻屎],A5nqsedz2,2013-08-19 07:17:11
A5pLZEQJj,战略上的错误所致——蓝海！,A5nqsedz2,2013-08-19 07:14:14
A5pJdofu1,索尼破产？？下一步，会不会是松下？,A5nPxbGj6,2013-08-19 07:07:23
A5pIOzf1j,我擦嘞个去！,A5nFNqRln,2013-08-19 07:06:23
A5pItzOW2,不会是真的吧？不是全部破产吧,A5nqsedz2,2013-08-19 07:05:34
A5pq6bu1p,[吃惊],A5nPxbGj6,2013-08-19 06:20:17
A5poO8sHl,[吃惊],A5nPxbGj6,2013-08-19 06:17:05
A5pe2yPRr,擦，什么情况[吃惊][吃惊],A5nqsedz2,2013-08-19 05:50:34
A5pa1vVrF,ccav新闻从来不用这种雅黑字体,A5o1613ez,2013-08-19 05:40:40
A5p0SsVY7,真的假的啊,A5nqsedz2,2013-08-19 05:18:08
A5ozXuVgV,这不是真的，官博已辟谣,A5olWckay,2013-08-19 04:11:50
A5ozLEWrP,卧槽，这是真的么？！算了，反正不用索尼的。。。,A5olWckay,2013-08-19 04:11:22
A5olWckay,高速也这不是真的～！,A5nOaAcIU,2013-08-19 03:37:17
A5o1613ez,what！！！,A5nqsedz2,2013-08-19 02:45:55
A5nXhj7Ze,终于等来这一天了,A5nqsedz2,2013-08-19 02:36:32
A5nQUdw8P,最好是真新闻。,A5nNp1PeT,2013-08-19 02:20:50
A5nPxbGj6,又曾经世界第一倒下！[吃惊],A5nNp1PeT,2013-08-19 02:17:26
A5nOaAcIU,[转发],A5nFNqRln,2013-08-19 02:14:06
A5nNp1PeT,索尼破产，我不可怜它。就其霸王条款:附件不保修一条，就让人觉得它活该。,A5nqsedz2,2013-08-19 02:12:12
A5nNmFhZP,我家电视、相机、手机都是他家的呢，不过都是三、四年前买的了,A5nySmk7f,2013-08-19 02:12:06
A5nFNqRln,风水轮流转啊！在这之前居然毫无征兆！,A5nqsedz2,2013-08-19 01:53:28
A5nySmk7f,不单索尼，整个日系消费电子厂商均面临破产危机。日系电子消费品，高端打不过美国和韩国，低端打不过中国，困兽犹斗啊。,A5nqsedz2,2013-08-19 01:36:25
