source_id,comment_text,target_id,created_at
iYhfUQ,“——接受与否，有时我们并无选择。爱因为不能拥有而深刻，梦因为不能圆而美丽。人生，总是带着残缺的美，因缺憾而凄美。”,iXmyQf,2011-06-05 11:07:51
iYeqQ8,放弃爱情收获友情,iXmyQf,2011-06-05 10:53:57
iYdIKE,我们都在放弃中找寻自己想要得到的东西！[神马],iXmyQf,2011-06-05 10:50:25
iYcSxu,残缺的美...,iXmyQf,2011-06-05 10:46:10
iY9sZY,[微风],iXmyQf,2011-06-05 10:28:37
iY7MAs,Zhang小毕:有时我们并无选择。爱因为不能拥有而深刻，梦因为不能圆而美丽。,iY7pJa,2011-06-05 10:19:41
iY7pJa,有时我们并无选择。爱因为不能拥有而深刻，梦因为不能圆而美丽。,iXmyQf,2011-06-05 10:17:42
iY7pva,[白云],iXmyQf,2011-06-05 10:17:41
iY6Ezu,爱因为不能拥有而深刻``[泪],iXmyQf,2011-06-05 10:13:34
iY69HK,人生，总是带着残缺的美，因缺憾而凄美。,iXmyQf,2011-06-05 10:10:50
iY4QQy,真搞笑！你理解错了，人家是精神层面的放弃。,iXugng,2011-06-05 10:03:32
iY4kBg,爱因为不能用于而深刻，梦因为不能圆而美丽！,iXmyQf,2011-06-05 10:00:38
iY2Scg,凄美的吸引。,iXmyQf,2011-06-05 09:52:07
iY2K7k,一边劳作，一边祈祷。,iXneKw,2011-06-05 09:51:23
iY1J9c,放弃、,iXmyQf,2011-06-05 09:45:30
iY1Aqs,你这家伙很大彻大悟的样子，向你学习。,iXu1TC,2011-06-05 09:44:41
iY1lMW,放弃让我失去了永恒的快乐，得到了尘世的浮躁！,iXmyQf,2011-06-05 09:43:17
iY0MI8,有意思,iXmyQf,2011-06-05 09:39:46
iY0LD6,因缺憾而凄美。。。,iXmyQf,2011-06-05 09:39:39
iY0H14,[神马],iXmyQf,2011-06-05 09:39:11
iY0GuU,放弃？不，我没有，也不会，我选择的是想念，是回忆，是执着的守候•••,iXmyQf,2011-06-05 09:39:08
iXFMDi,爱因为不能拥有而深刻～,iXmyQf,2011-06-05 09:33:41
iXCXBC,人生就是一个不停放弃的过程。因缺憾而凄美,iXmyQf,2011-06-05 09:14:28
iXCNsq,把握当下。,iXmyQf,2011-06-05 09:13:17
iXCIqc,残缺的美,iXmyQf,2011-06-05 09:12:43
iXBUTW,这样才能长大！,iXmyQf,2011-06-05 09:06:47
iXBSIo,就是新浪骗转发的利器，鉴定完毕。,iXmyQf,2011-06-05 09:06:31
iXBAwW,crystal16:没有缺憾的人生是不完整的！[太阳][心],iXwdyw,2011-06-05 09:04:23
iXA26o,人生……,iXmyQf,2011-06-05 08:52:19
iXzYVO,人生，总是带着残缺的美，因缺憾而凄美。,iXmyQf,2011-06-05 08:51:55
iXzEf2,此乃人生，但也可改写。,iXmyQf,2011-06-05 08:49:11
iXz8MA,谁说不是呢~,iXmyQf,2011-06-05 08:44:54
iXyG4Y,人生就是一个不停放弃的过程。,iXmyQf,2011-06-05 08:40:55
iXyDKW,[微风],iXmyQf,2011-06-05 08:40:37
iXxBdi,舍与得嘛！,iXmyQf,2011-06-05 08:31:25
iXxadO,好东西,iXmyQf,2011-06-05 08:27:26
iXwXuM,残缺本来就是一种美,iXmyQf,2011-06-05 08:25:30
iXwGrq,人生就是一个不停放弃的过程。放弃童年的无忧，成全长大的期望；放弃青春的美丽，换取成熟的智慧；放弃爱情的甜蜜，换取家庭的安稳；放弃掌声的动听，换取心灵的平静。——接受与否，有时我们并无选择。爱因为不能拥有而深刻，梦因为不能圆而美丽。人生，总是带着残缺的美，因缺憾而凄美。,iXmyQf,2011-06-05 08:22:50
iXwzNW,人生就是有舍必有得。。。,iXmyQf,2011-06-05 08:21:47
iXwyFu,人生就是一个不停放弃的过程。,iXmyQf,2011-06-05 08:21:35
iXwl0K,所以说完美人生也就是童话而已，人生在世，有受皆苦。,iXmyQf,2011-06-05 08:19:25
iXwjX4,学会放弃才懂得拥有！,iXmyQf,2011-06-05 08:19:14
iXwdyw,没有缺憾的人生是不完整的！[太阳][心],iXmyQf,2011-06-05 08:18:11
iXvVz9,虽然都是不得不放弃，可能够发现改变后的美好何尝不是新的快乐呢,iXmyQf,2011-06-05 08:15:19
iXvv5K,但高考没有缺憾…,iXmyQf,2011-06-05 08:10:37
iXvuye,就尚且让我吧凄美当成是一种美吧~~其实我可以自己过得美一些的只是有太多太多羁绊叻。。对自己说声抱歉。。,iXmyQf,2011-06-05 08:10:29
iXvo28,人生要舍得,iXmyQf,2011-06-05 08:09:21
iXvnS6,所谓人生,iXmyQf,2011-06-05 08:09:19
iXv6Xu,因缺陷而凄美…,iXmyQf,2011-06-05 08:06:14
iXv2P9,对啊 人生就是一个不停放弃的过程,iXmyQf,2011-06-05 08:05:40
iXuLQo,是啊！不得不成长着。。。,iXmyQf,2011-06-05 08:02:14
iXugng,俺也要放弃些啥？环视四周，最后终于把厨房的垃圾倒掉。,iXmyQf,2011-06-05 07:55:54
iXubig,so true...but I believe everything happens for a reason [落叶],iXmyQf,2011-06-05 07:54:51
iXu6si,拿起与放下 中间是人生,iXmyQf,2011-06-05 07:53:49
iXu1TC,失去了往往是淡忘的，失去的与得到的都是无关痛痒痒的东西，美好与不美好，都是个人观点，满足就是美好，,iXmyQf,2011-06-05 07:52:52
iXu176,慢慢的发现自己不爱折腾了，渴望平凡的安定。,iXmyQf,2011-06-05 07:52:42
iXtWTc,美，无处不在,iXmyQf,2011-06-05 07:51:47
iXtRbO,完美也有错！,iXmyQf,2011-06-05 07:50:28
iXtHQW,人生就是一个不停放弃的过程,iXmDte,2011-06-05 07:48:30
iXtDww,因缺憾而凄美～,iXmyQf,2011-06-05 07:47:32
iXty5K,每一步都在选择,iXmDte,2011-06-05 07:46:20
iXtgj6,残缺的就是真实的,iXmyQf,2011-06-05 07:42:16
iXt0hk,人生就是一场修行：放下 拿起 自在,iXmyQf,2011-06-05 07:38:26
iXsMWc,因残缺而美丽,iXmyQf,2011-06-05 07:35:12
iXsLdU,[good],iXmyQf,2011-06-05 07:34:47
iXsz9g,你很有智慧哦！,iXmyQf,2011-06-05 07:31:47
iXsiEE,十全九美,iXmyQf,2011-06-05 07:27:31
iXseXM,因为缺憾而凄美。。,iXmyQf,2011-06-05 07:26:35
iXsa86,心灵的平静！,iXmyQf,2011-06-05 07:25:18
iXrZRg,人生就是一个不停放弃的过程，也同时是个收获的等待。,iXrfFS,2011-06-05 07:22:31
iXrSSC,说的太好了。,iXmyQf,2011-06-05 07:20:37
iXrQne,人生就是一个不停放弃的过程,iXmyQf,2011-06-05 07:19:55
iXrLII,接受与否，有时我们并无选择。爱因为不能拥有而深刻，梦因为不能圆而美丽。人生，总是带着残缺的美，因缺憾而凄美。,iXmyQf,2011-06-05 07:18:34
iXrBuq,深刻！,iXmyQf,2011-06-05 07:15:37
iXrtHn,.,iXmyQf,2011-06-05 07:13:50
iXrpeW,人生,iXmyQf,2011-06-05 07:12:28
iXrkfQ,人在追求一些东西的时候往往又遗失另一些东西。[微风][微风],iXmyQf,2011-06-05 07:11:10
iXrfFS,人生，总是带着残缺的美，因缺憾而凄美。,iXmyQf,2011-06-05 07:09:56
iXqQCx,嗯。可有些不该放弃的还是不能放滴。,iXmyQf,2011-06-05 07:02:20
iXqKlM,可是她不懂耶、,iXmyQf,2011-06-05 06:59:55
iXqDdm,"这就是现实,即残酷又美丽 ,我们只是在不停的得到和失去。",iXmyQf,2011-06-05 06:57:24
iXqzXG,相信自己，我能行,iXmyQf,2011-06-05 06:56:15
iXqjfk,人生精彩各有不同！,iXmyQf,2011-06-05 06:50:02
iXpYF6,喜欢这几句话,iXmyQf,2011-06-05 06:41:59
iXpYsg,放弃换取…,iXmyQf,2011-06-05 06:41:54
iXpU82,人生，总是带着残缺的美,iXmyQf,2011-06-05 06:40:08
iXpHsA,放弃今天的安逸，换取未来的幸福～,iXmyQf,2011-06-05 06:35:16
iXpvvs,可以选择放弃，但绝不能放弃选择,iXmyQf,2011-06-05 06:31:31
iXplTK,作文素材,iXmyQf,2011-06-05 06:28:28
iXpf94,这就是人生，人生慢慢...,iXmyQf,2011-06-05 06:26:28
iXoMuo,遗憾也美丽，各位早安…,iXmyQf,2011-06-05 06:17:29
iXoLqO,接受与否，我们有时别无选择。爱因不能拥有而深刻，梦因不能圆而美丽。人生总是带有残缺的美，因遗憾而凄美。,iXmyQf,2011-06-05 06:17:10
iXoBOe,换取家庭的安稳为什么要放弃甜蜜地爱情？怎么不能是同时进行地？,iXmyQf,2011-06-05 06:14:01
iXoz9E,爱因为不能拥有而深刻，梦因为不能圆而美丽。人生，总是带着残缺的美，因缺憾而凄美。,iXmyQf,2011-06-05 06:13:02
iXog9Y,人生原来就是这样有缺陷的，梦想和现实距离往往遥不可及。,iXmyQf,2011-06-05 06:06:09
iXoeTC,[思考],iXnRDE,2011-06-05 06:05:40
iXnUVi,美好的未来,iXmyQf,2011-06-05 05:57:43
iXnRDE,我们总在拿原来最珍惜，换现在最需要的。换，换，不停地交换,iXmyQf,2011-06-05 05:56:34
iXnCEO,人生就是一个不停放弃的过程。——接受与否，有时我们并无选择。,iXmyQf,2011-06-05 05:51:13
iXnzgG,早. . . 第一条,iXmyQf,2011-06-05 05:49:50
iXnwoU,说的真好！,iXmyQf,2011-06-05 05:48:46
iXnvko,转发,iXmyQf,2011-06-05 05:48:21
iXnlZ4,舍得,iXmyQf,2011-06-05 05:44:50
iXneKw,人生就是若干对矛盾的统一体。但主流是积极向上。,iXmyQf,2011-06-05 05:42:08
iXnebA,因缺憾而凄美！！,iXmyQf,2011-06-05 05:41:55
iXn9m0,说的好,iXmyQf,2011-06-05 05:40:01
iXn8Bq,人生因缺憾而且凄美！,iXmyQf,2011-06-05 05:39:44
iXn6Ak,人生，总是带着残缺的美，因缺憾而凄美。,iXmyQf,2011-06-05 05:38:59
iXn1we,放弃,iXmyQf,2011-06-05 05:36:44
iXn0ok,人生总是带着残缺的美，因缺憾而凄美。,iXmyQf,2011-06-05 05:36:11
iXmSQA,无论是哪种人他（她）都没有那么完美无缺的人生的，不是吗？,iXmyQf,2011-06-05 05:32:48
iXmQ6Y,有得有失,iXmyQf,2011-06-05 05:31:38
iXmKhW,人生，总是带着残缺的美,iXmyQf,2011-06-05 05:29:19
iXmEQ4,所以人生总是有一种缺憾美.,iXmyQf,2011-06-05 05:27:15
iXmDte,人生就是一个不停放弃的过程,iXmyQf,2011-06-05 05:26:45
