source_id,comment_text,target_id,created_at
yA8rMmRl9,一刹那有多长,yzYq9icYQ,2012-09-03 10:38:32
yA7sH3aWV,一念等于0.018秒,yzYq9icYQ,2012-09-03 08:08:02
yA6EEBVGM,请须知[给力][给力][给力],yzYq9icYQ,2012-09-03 06:04:47
yA4hjevag,这幅图的澄明属于你！,yzYq9icYQ,2012-09-03 00:01:46
yA4hakWG4,[祈祷][祈祷][祈祷],yzYq9icYQ,2012-09-03 00:01:24
yA42z080P,[微风][微风][微风],yzYq9icYQ,2012-09-02 23:25:26
yA3km0Faj,看来下次不能乱说了，不一样啊原来,yzYq9icYQ,2012-09-02 21:36:31
yA35qetC9,第一次听说，以前没注意。。,yA0yf9kir,2012-09-02 20:59:42
yA2R8z2mg,[微风][微风][微风],yzYq9icYQ,2012-09-02 20:24:34
yA2dygZVW,[嘻嘻],yzYq9icYQ,2012-09-02 18:47:01
yA106CIWL,弹指一挥间,yyxtp8Jmj,2012-09-02 15:41:07
yA0YnCkUD,了解了,yyxtp8Jmj,2012-09-02 15:36:53
yA0yf9kir,了解一下。,yzYq9icYQ,2012-09-02 14:32:29
yA0wZshhe,名词解释，转发收藏。,yzYq9icYQ,2012-09-02 14:29:25
yA0qgfvTs,真的精确啊。。,yzYq9icYQ,2012-09-02 14:12:50
yA0bRcYEx,[微风][微风][微风],yzYq9icYQ,2012-09-02 13:37:21
yA0bQ28xT,终于搞明白这些词了,yzYq9icYQ,2012-09-02 13:37:18
yA06puBsk,学习帖,yzYq9icYQ,2012-09-02 13:23:56
yzZTvzvPU,这个终于找到了！[嘻嘻],yzYq9icYQ,2012-09-02 12:52:08
yzZSmlWov,原来什么都可以量化的。,yzYq9icYQ,2012-09-02 12:49:19
yzZSahs8q,很好,yzYq9icYQ,2012-09-02 12:48:49
yzZMR7Ssv,彈指間 又一關 誰要劃時代創舉?,yzYq9icYQ,2012-09-02 12:35:43
yzZFqqBJe,同感！,yyxtp8Jmj,2012-09-02 12:17:27
yzZzJymS0,[思考][微风][微风][微风],yzZyCsOhZ,2012-09-02 12:03:26
yzZyCsOhZ,"一日一夜中一共有4800000个念头，SO,禅定会超越时间吗？[思考]",yzZqrmMnO,2012-09-02 12:00:41
yzZuJlZ8w,经粗糙计算 一块云彩朵 从窗户左上角出现 飘到窗户右上角不见 大概用了25个弹指 16分之1个须臾啊啊啊…,yyxtp8Jmj,2012-09-02 11:51:05
yzZuhghBy,学习,yzYq9icYQ,2012-09-02 11:49:59
yzZtF7ptA,剎那＝1念＝0.018秒,yzZqrmMnO,2012-09-02 11:48:28
yzZqrmMnO,一刹那等于60当下！把握每一个当下！快乐活在当下！,yzYq9icYQ,2012-09-02 11:40:32
yzZhOfjvm,弹个指头需要7.2秒[思考],yzYq9icYQ,2012-09-02 11:19:16
yzZhf7f4X,紅顏彈指老，刹那芳華,yyxtp8Jmj,2012-09-02 11:17:51
yzZbykEda,阿彌陀佛,yzYq9icYQ,2012-09-02 11:03:49
yzZbtyEW1,知识贴，转！,yzYq9icYQ,2012-09-02 11:03:40
yzZbesFxP,刹那，弹指，瞬间！,yzYq9icYQ,2012-09-02 11:03:04
yzZaF1fxR,[呵呵],yzYq9icYQ,2012-09-02 11:01:38
yzZa9os3U,佛经中还有数学。,yzYq9icYQ,2012-09-02 11:00:23
yzZ9Nv3By,感谢普及，转,yzYq9icYQ,2012-09-02 10:59:32
yzZ8lr2kj,瞬间不是刹那吗？,yzYq9icYQ,2012-09-02 10:55:57
yzZ4ycYLR,长见识了。。。,yzYq9icYQ,2012-09-02 10:46:36
yzZ36F9NH,稍纵即逝要珍惜,yzYq9icYQ,2012-09-02 10:43:03
yzZ2ZzDz3,头晕了,yzYZPD3fZ,2012-09-02 10:42:45
yzZ2dprl9,收藏||:[微风][微风][微风],yzYq9icYQ,2012-09-02 10:40:50
yzZ1OhfYt,佛教时间和西洋时间的精确换算,yzYq9icYQ,2012-09-02 10:39:51
yzZ1sadBc,美图,yzYq9icYQ,2012-09-02 10:38:57
yzYZVhFmP,[晕]长知识了。。,yzYK83cca,2012-09-02 10:35:12
yzYZPD3fZ,真长知识了[思考],yyxtp8Jmj,2012-09-02 10:34:59
yzYZkjNeb,明白,yzYq9icYQ,2012-09-02 10:33:43
yzYWq61GA,收了,yzYq9icYQ,2012-09-02 10:26:33
yzYVNo8NH,这些词都来自佛学[围观][围观][奥特曼][奥特曼][爱心传递],yyxtp8Jmj,2012-09-02 10:25:02
yzYSuB7cC,[微风][微风][微风],yzYq9icYQ,2012-09-02 10:16:54
yzYSrmb67,一须臾原来有48分钟啊。。。,yzYy5iV2b,2012-09-02 10:16:46
yzYR1heGd,佛法中精确的时间换算！[bobo膜拜],yzYq9icYQ,2012-09-02 10:13:16
yzYQRvchA,长见识咯,yzYy5iV2b,2012-09-02 10:12:52
yzYQPtWiT,再解释一下大中小劫吧！[呵呵],yzYq9icYQ,2012-09-02 10:12:47
yzYPiBBNb,学习了！,yyxtp8Jmj,2012-09-02 10:09:02
yzYOKmLGs,常说在弹指间灰飞烟尽，在刹那间永恒！,yzYq9icYQ,2012-09-02 10:07:41
yzYNCzKLF,原来如此！,yzYq9icYQ,2012-09-02 10:04:54
yzYNeDA8W,[微风][微风][微风],yzYq9icYQ,2012-09-02 10:03:57
yzYM7g3oe,一念之间,yzYq9icYQ,2012-09-02 10:01:11
yzYLtC0Oq,[微风][微风][微风],yzYq9icYQ,2012-09-02 09:59:37
yzYL83XNd,须臾原来是48分钟[汗],yzYq9icYQ,2012-09-02 09:58:45
yzYKmvPdp,[汗],yyxtp8Jmj,2012-09-02 09:56:51
yzYK83cca,孤陋寡闻了吧，没文化，真可怕！,yyxtp8Jmj,2012-09-02 09:56:17
yzYJsD5W6,别怕啊…[哈哈],yyxtp8Jmj,2012-09-02 09:54:38
yzYIP4Khj,0.018秒。。。。。,yzYq9icYQ,2012-09-02 09:53:04
yzYHWnZr4,[鼓掌][鼓掌][鼓掌],yzYq9icYQ,2012-09-02 09:50:54
yzYHR4XTc,刹那,yzYq9icYQ,2012-09-02 09:50:41
yzYHsgPGu,分享一下,yzYq9icYQ,2012-09-02 09:49:42
yzYGzhdCW,原来一念之间的idea 可以在瞬间爆发，然而这个意念的酝酿时间却不是一日一夜所能及。,yzYq9icYQ,2012-09-02 09:47:31
yzYGhha2H,学习了,yzYq9icYQ,2012-09-02 09:46:47
yzYFY4I6C,弹指一挥间，便起400念,yzYq9icYQ,2012-09-02 09:46:02
yzYFT3hVR,刹那芳华,yzYq9icYQ,2012-09-02 09:45:50
yzYFappZR,[吃惊][吃惊],yzYy5iV2b,2012-09-02 09:44:04
yzYF0nVgl,好，学啦！,yyxtp8Jmj,2012-09-02 09:43:40
yzYE1vciN,留恋那一瞬[微风][微风][微风],yzYq9icYQ,2012-09-02 09:41:13
yzYDdfelW,一念[微风][微风],yyxtp8Jmj,2012-09-02 09:39:15
yzYD5zzYS,学习！,yzYq9icYQ,2012-09-02 09:38:57
yzYCJ9w5s,学习了,yzYq9icYQ,2012-09-02 09:38:03
yzYCk2oVd,我可真没想到[钟],yzYtlBoC7,2012-09-02 09:37:03
yzYCdeukF,有时脑子里一刹那的念头细想又是一须臾,yzYq9icYQ,2012-09-02 09:36:47
yzYBG8C6D,长见识了！,yyxtp8Jmj,2012-09-02 09:35:27
yzYBw4sON,阿弥陀佛,yzYq9icYQ,2012-09-02 09:35:04
yzYBtEr09,。,yzYq9icYQ,2012-09-02 09:34:59
yzYBlpYD6,学习一下,yzYq9icYQ,2012-09-02 09:34:39
yzYAV9jTc,[微风][微风][微风],yzYq9icYQ,2012-09-02 09:33:35
yzYAQ5IXK,收到，记住,yzYq9icYQ,2012-09-02 09:33:23
yzYADpjPJ,右右右右,yyxtp8Jmj,2012-09-02 09:32:54
yzYAzyycl,真精准！,yzYq9icYQ,2012-09-02 09:32:45
yzYAwhINa,学习到新知识了。,yzYq9icYQ,2012-09-02 09:32:37
yzYAq7lMQ,有关佛法中的时间换算一直都很混沌。。。,yzYq9icYQ,2012-09-02 09:32:22
yzYA1fdiH,受教了,yzYq9icYQ,2012-09-02 09:31:23
yzYzIljCf,瞬间转发,yzYq9icYQ,2012-09-02 09:30:38
yzYzBz5cq,数据派[汗],yzYq9icYQ,2012-09-02 09:30:22
yzYznFEF7,[微风],yzYrWoG1c,2012-09-02 09:29:49
yzYzhbMPA,一念起 千山万水,yzYq9icYQ,2012-09-02 09:29:32
yzYz1ehyI,一刹那,yyxtp8Jmj,2012-09-02 09:28:54
yzYyI0qbl,看来这些词不能乱用的,yzYq9icYQ,2012-09-02 09:28:08
yzYyvjgJJ,长学问了。,yyxtp8Jmj,2012-09-02 09:27:39
yzYyjvcpp,长知识了 ，以后不能乱用词了,yzYq9icYQ,2012-09-02 09:27:11
yzYy5iV2b,须臾，我们所说的不一会儿，竟然是48分钟。老李诗喜欢48应该有道理的！,yzYq9icYQ,2012-09-02 09:26:37
yzYxVxGgC,受教了,yzYvXed5Q,2012-09-02 09:26:13
yzYxG9MKL,光阴珍贵[微风][微风][微风],yzYq9icYQ,2012-09-02 09:25:37
yzYxtcTmY,这个有点意思,yzYq9icYQ,2012-09-02 09:25:05
yzYx22Nyr,弹指间造就刹那的辉煌，短暂而弥久。早安，有情众生,yyxtp8Jmj,2012-09-02 09:24:00
yzYwW5TwU,学习,yzYq9icYQ,2012-09-02 09:23:46
yzYwtqOQM,这个要记下,yzYq9icYQ,2012-09-02 09:22:37
yzYwtpVIG,弹指是7.2秒,yzYq9icYQ,2012-09-02 09:22:39
yzYw4jIrj,只要一念,yyxtp8Jmj,2012-09-02 09:21:38
yzYvXed5Q,受教了。,yzYq9icYQ,2012-09-02 09:21:21
yzYvbDipP,一念间转了,yyxtp8Jmj,2012-09-02 09:19:28
yzYv63Trv,[哈哈],yzYq9icYQ,2012-09-02 09:19:15
yzYv4hpjR,很好的知识！,yyxtp8Jmj,2012-09-02 09:19:11
yzYuKavp3,学习了。,yzYq9icYQ,2012-09-02 09:18:23
yzYubARYB,须臾之间。。原来不是一瞬间的意思[吃惊][挖鼻屎][思考],yyxtp8Jmj,2012-09-02 09:17:00
yzYu3kw71,受教了,yzYq9icYQ,2012-09-02 09:16:39
yzYu2rh3W,好强大！就是弹指比我想象的弹的慢了点～,yzYq9icYQ,2012-09-02 09:16:39
yzYtQlytf,受教,yzYq9icYQ,2012-09-02 09:16:09
yzYtP8a9y,学习了,yzYq9icYQ,2012-09-02 09:16:07
yzYtBwoIn,这么回事儿。,yyxtp8Jmj,2012-09-02 09:15:35
yzYtzuOrY,[微风][微风][微风],yzYq9icYQ,2012-09-02 09:15:29
yzYtv52gF,学习,yzYq9icYQ,2012-09-02 09:15:18
yzYtlBoC7,一劫是多久,yzYq9icYQ,2012-09-02 09:14:56
yzYtlAckn,须臾＝48分钟，弹指＝7.2秒，瞬间＝0.36秒，剎那＝1念＝0.018秒,yyxtp8Jmj,2012-09-02 09:14:57
yzYtliB4L,须臾间我的牙就没了。,yzYq9icYQ,2012-09-02 09:14:56
yzYti4RCt,[蜡烛][微风][蜡烛],yzYq9icYQ,2012-09-02 09:14:48
yzYsUqdfC,学习了。,yzYq9icYQ,2012-09-02 09:13:52
yzYsSm7Gm,技术帖,yzYq9icYQ,2012-09-02 09:13:47
yzYsNiofB,刹那，弹指，一瞬间！,yzYq9icYQ,2012-09-02 09:13:35
yzYsygruN,学习啦！,yzYq9icYQ,2012-09-02 09:12:57
yzYsqftoD,原来一刹那是一念,yzYq9icYQ,2012-09-02 09:12:39
yzYsnkmjI,弹指间我就转了！,yzYq9icYQ,2012-09-02 09:12:32
yzYsbsSjY,[晕]数字不是我强项[泪]果然达到效果了-＂san二虎了＂,yzYq9icYQ,2012-09-02 09:12:05
yzYsaj03N,每天学一点,yzYq9icYQ,2012-09-02 09:12:02
yzYs9qWqQ,原来如此,yzYq9icYQ,2012-09-02 09:12:00
yzYs2AUS4,好精确,yzYq9icYQ,2012-09-02 09:11:44
yzYrWoG1c,了解，长知识了,yzYq9icYQ,2012-09-02 09:11:28
yzYrvcIsl,弹指间，就把他给转了！,yyxtp8Jmj,2012-09-02 09:10:24
yzYrrnQd6,有意思!,yzYq9icYQ,2012-09-02 09:10:15
yzYrr7q3k,佛家的孩子肿么了[晕][晕][晕],yzYq9icYQ,2012-09-02 09:10:14
yzYrjqgH1,这下长见识了,yzYq9icYQ,2012-09-02 09:09:54
yzYqMziJJ,[思考],yyxtp8Jmj,2012-09-02 09:08:38
yzYq9icYQ,[微风][微风][微风],yyxtp8Jmj,2012-09-02 09:07:04
