source_id,comment_text,target_id
A5qJ4hfTJ,这消息好劲爆啊，索尼也要破产了，买HTC不如买索尼，如果价格合适[偷笑],A5qvAmJi8
A5qIglDEJ,不是吧。。SONY不是做的好好的吗？,A5qF68Pma
A5qGYC7tz,真的假的？[吃惊],A5qvAmJi8
A5qGVELAH,疑点：一、CCTV的T字位置错误，二、13的背景泛黄，三、右上角小c在官方节目中没有，四，北京两个字大小间隔错误，五，黄字白字字幕字体和字符集错误，六、21：10应为新闻联播节目,A5qEh3T6r
A5qG2EoQ1,真的？,A5qBkqLqo
A5qFCoelY,索尼凭什么要破产？！,A5qvAmJi8
A5qFma6Sq,CCAV有立功了,A5qvAmJi8
A5qFjaR5k,圈哥收了让圈嫂打点一下,A5qvAmJi8
A5qF68Pma,怎么可能。。笑话,A5nqsedz2
A5qER7k5T,是谣言,A5qEfyZuc
A5qEMkHCx,→ →CCAV名副其实！,A5qDscoUE
A5qEh3T6r,这图片假到家了，别黑央视了好么？,A5nqsedz2
A5qEfyZuc,真的？[吃惊],A5qynetM9
A5qDscoUE,央视造谣！索尼已经发布声明了！！,A5qvAmJi8
A5qDkgHN8,不是吧[疑问],A5nqsedz2
A5qBMdMUT,假的，已经辟谣了,A5qvAmJi8
A5qBkqLqo,玩笑开大了吧[吃惊][吃惊],A5qvAmJi8
A5qAXlVVr,真的假的呀,A5qvAmJi8
A5qzCCPEP,[哼][哼],A5qvAmJi8
A5qz43Ef6,洗牌把红桃2给洗掉了！真不真啊？,A5qvAmJi8
A5qySvU7Z,[挖鼻屎][鼓掌][吃惊],A5nqsedz2
A5qynetM9,纳尼！！,A5qvAmJi8
A5qx3lPtE,索尼破产？？,A5nqsedz2
A5qwr03rj,我擦，这是什么状况，谣言么？！[衰],A5qnE6S8F
A5qvAmJi8,国内企业适合出手收购，索尼的专利和品牌很有价值！哪家国内企业适合出手呢？,A5nFNqRln
A5qnE6S8F,[衰],A5pIOzf1j
A5qlZfoBk,[害羞][害羞][害羞][害羞]这这这 好像日本国的破产和我们定义的不一样。,A5nFNqRln
A5qlW0rMy,别吹了！我到希望破产！抵日货！,A5nqsedz2
A5qd4nmD7,我表示：鄙视楼主,A5nqsedz2
A5q6Y7SfI,是不是啊？,A5nqsedz2
A5q6w3pmI,怎么可能，谣言啊[挖鼻屎],A5nqsedz2
A5pZa9WLp,谣言，已辟谣,A5olWckay
A5pYU9xqH,虽然我抵制日货希望他破产，但这确实是个谣言。(索尼昨回应:申请破产是谣言-2013年08月19日 07:20 来源：广州日报),A5nqsedz2
A5pWK3qY5,额。这年头啥都有假的,A5nOaAcIU
A5pSSEFn1,已经被证实是假新闻,A5nOaAcIU
A5pQZCYo0,索尼申请破产?,A5nqsedz2
A5pONrmOE,我和我的小伙伴都惊呆了！,A5nFNqRln
A5pNcsi4N,我想说的是，晚上九点多是没有新闻直播间这个节目的。。。那时候，放的应该是新闻联播吧[挖鼻屎][挖鼻屎],A5nqsedz2
A5pLZEQJj,战略上的错误所致——蓝海！,A5nqsedz2
A5pJdofu1,索尼破产？？下一步，会不会是松下？,A5nPxbGj6
A5pIOzf1j,我擦嘞个去！,A5nFNqRln
A5pItzOW2,不会是真的吧？不是全部破产吧,A5nqsedz2
A5pq6bu1p,[吃惊],A5nPxbGj6
A5poO8sHl,[吃惊],A5nPxbGj6
A5pe2yPRr,擦，什么情况[吃惊][吃惊],A5nqsedz2
A5pa1vVrF,ccav新闻从来不用这种雅黑字体,A5o1613ez
A5p0SsVY7,真的假的啊,A5nqsedz2
A5ozXuVgV,这不是真的，官博已辟谣,A5olWckay
A5ozLEWrP,卧槽，这是真的么？！算了，反正不用索尼的。。。,A5olWckay
A5olWckay,高速也这不是真的～！,A5nOaAcIU
A5o1613ez,what！！！,A5nqsedz2
A5nXhj7Ze,终于等来这一天了,A5nqsedz2
A5nQUdw8P,最好是真新闻。,A5nNp1PeT
A5nPxbGj6,又曾经世界第一倒下！[吃惊],A5nNp1PeT
A5nOaAcIU,[转发],A5nFNqRln
A5nNp1PeT,索尼破产，我不可怜它。就其霸王条款:附件不保修一条，就让人觉得它活该。,A5nqsedz2
A5nNmFhZP,我家电视、相机、手机都是他家的呢，不过都是三、四年前买的了,A5nySmk7f
A5nFNqRln,风水轮流转啊！在这之前居然毫无征兆！,A5nqsedz2
A5nySmk7f,不单索尼，整个日系消费电子厂商均面临破产危机。日系电子消费品，高端打不过美国和韩国，低端打不过中国，困兽犹斗啊。,A5nqsedz2
