source_id,comment_text,target_id
A1gz7lXeP,晚安,A1gnYd9VU
A1gyTr9Lg,good night[嘻嘻],A1gnYd9VU
A1gyQdupi,安。,A1gnYd9VU
A1gyKz8Jn,我们都这样，只有等失去了才知道珍惜,A1gnYd9VU
A1gxQrxlV,感谢生命的给予。。。,A1gnYd9VU
A1gxMk2nF,[太阳],A1gnYd9VU
A1gwtitUH,晚安。。。[月亮][月亮],A1gnYd9VU
A1gwbBv53,珍惜眼前。,A1gnYd9VU
A1gvRxoBt,感謝我身邊的所有人，晚安，親愛的朋友，我愛你們！！！,A1gnYd9VU
A1gvLCH92,一切都那麼傷感，晚安各位,A1gnYd9VU
A1gvGjDjA,晚安……,A1gnYd9VU
A1gvDAoB7,晚安[月亮][月亮][月亮],A1gnYd9VU
A1gvD4FYi,说到人心坎里去了！[神马][浮云][神马][浮云][神马][浮云],A1gnYd9VU
A1guDzToN,[打哈气][睡觉]晚安大家！！,A1gnYd9VU
A1guviXwg,晚安！[月亮],A1gnYd9VU
A1gtpDtuy,晚安,A1gnYd9VU
A1gth4ZUp,晚安！,A1gnYd9VU
A1grw3WJh,晚安,A1gnYd9VU
A1grdp7hO,晚安！,A1gnYd9VU
A1grbE2Hy,今生我们相遇过，足矣！[心],A1gnYd9VU
A1gqdDM8M,晚安,A1gnYd9VU
A1gqanxsa,嗯嗯,A1gnYd9VU
A1gq9wVCt,晚安,A1gnYd9VU
A1gq1guUN,晚安,A1gnYd9VU
A1gpOgdig,你来过，珍惜过～,A1gnYd9VU
A1gpsFdPz,感谢这一生的恩赐 不论好与坏 我都欣然接受[月亮],A1gnYd9VU
A1gpknPKB,[馋嘴][馋嘴][馋嘴][馋嘴],A1gnYd9VU
A1gpbuPG2,爱让心累！,A1gnYd9VU
A1gp4aQy8,晚安古耐～,A1gnYd9VU
A1gp24Bpv,每位晚安，我，晚安,A1gnYd9VU
A1goZqZgj,你来过，然后你走后，只留下星空,A1gnYd9VU
A1goI0SaX,晚安,A1gnYd9VU
A1goGeniz,，，,A1gnYd9VU
A1goj9lLY,晚安！！！,A1gnYd9VU
