source_id,comment_text,target_id,created_at
A1h4tFL5Z,[太阳],A1gnYd9VU,2013-07-23 01:43:50
A1h1OcsFF,来到这个世界上什么也不带，走的时候也一样，只是生命需要我们留下一些印记,A1gnYd9VU,2013-07-23 01:37:15
A1gYbCyMh,晚安！,A1gnYd9VU,2013-07-23 01:28:20
A1gXexZWv,不行我要哭了。。为什么要这样，下辈子我们能遇见吗？下辈子我们能相爱吗？,A1gnYd9VU,2013-07-23 01:25:59
A1gWZqQKQ,晚安,A1gnYd9VU,2013-07-23 01:25:22
A1gPk1eoF,珍惜彼此，珍爱时光，善待周遭,A1gnYd9VU,2013-07-23 01:06:29
A1gMBikhG,晚安……,A1gnYd9VU,2013-07-23 00:59:47
A1gKqvso9,晚安,A1gnYd9VU,2013-07-23 00:54:26
A1gIUyLXp,你来过，得到过，拥有过，珍惜过。,A1gnYd9VU,2013-07-23 00:50:43
A1gH05vBb,百年后，什么都被遗忘了！！,A1gnYd9VU,2013-07-23 00:45:57
A1gGP9o0l,晚安[可爱],A1gnYd9VU,2013-07-23 00:45:33
A1gFv1079,呵呵，既然百年后大家都已不在了，还能明白什么呢？就算有来世也不会记得前世吧。啊！晚安！！[嘻嘻],A1gnYd9VU,2013-07-23 00:42:17
A1gFizf62,好伤感,A1gnYd9VU,2013-07-23 00:41:47
A1gECD5Na,到那时什么都没有了！,A1gnYd9VU,2013-07-23 00:40:07
A1gDWntYT,珍惜现在拥有的,A1gnYd9VU,2013-07-23 00:38:28
A1gCgFecx,晚安[可爱],A1gnYd9VU,2013-07-23 00:34:19
A1gBTkt2q,希望都幸福，晚安。,A1gnYd9VU,2013-07-23 00:33:22
A1gBq47n9,感謝我身邊的所有人，晚安，親愛的朋友，我愛你們！！！,A1gnYd9VU,2013-07-23 00:32:12
A1gBmtbOv,晚安,A1gnYd9VU,2013-07-23 00:32:06
A1gBeyiMA,晚安自己～[泪][泪],A1gnYd9VU,2013-07-23 00:31:47
A1gzHmLeX,晚安,A1gnYd9VU,2013-07-23 00:28:00
A1gzf3a0v,花开时候，岁月记得！,A1gnYd9VU,2013-07-23 00:26:53
A1gz7lXeP,晚安,A1gnYd9VU,2013-07-23 00:26:35
A1gyTr9Lg,good night[嘻嘻],A1gnYd9VU,2013-07-23 00:26:00
A1gyQdupi,安。,A1gnYd9VU,2013-07-23 00:25:50
A1gyKz8Jn,我们都这样，只有等失去了才知道珍惜,A1gnYd9VU,2013-07-23 00:25:40
A1gxQrxlV,感谢生命的给予。。。,A1gnYd9VU,2013-07-23 00:23:26
A1gxMk2nF,[太阳],A1gnYd9VU,2013-07-23 00:23:14
A1gwtitUH,晚安。。。[月亮][月亮],A1gnYd9VU,2013-07-23 00:20:02
A1gwbBv53,珍惜眼前。,A1gnYd9VU,2013-07-23 00:19:21
A1gvRxoBt,感謝我身邊的所有人，晚安，親愛的朋友，我愛你們！！！,A1gnYd9VU,2013-07-23 00:18:31
A1gvLCH92,一切都那麼傷感，晚安各位,A1gnYd9VU,2013-07-23 00:18:16
A1gvGjDjA,晚安……,A1gnYd9VU,2013-07-23 00:18:06
A1gvDAoB7,晚安[月亮][月亮][月亮],A1gnYd9VU,2013-07-23 00:18:00
A1gvD4FYi,说到人心坎里去了！[神马][浮云][神马][浮云][神马][浮云],A1gnYd9VU,2013-07-23 00:17:56
A1guDzToN,[打哈气][睡觉]晚安大家！！,A1gnYd9VU,2013-07-23 00:15:29
A1guviXwg,晚安！[月亮],A1gnYd9VU,2013-07-23 00:15:11
A1gtpDtuy,晚安,A1gnYd9VU,2013-07-23 00:12:28
A1gth4ZUp,晚安！,A1gnYd9VU,2013-07-23 00:12:10
A1grw3WJh,晚安,A1gnYd9VU,2013-07-23 00:07:49
A1grdp7hO,晚安！,A1gnYd9VU,2013-07-23 00:07:03
A1grbE2Hy,今生我们相遇过，足矣！[心],A1gnYd9VU,2013-07-23 00:06:59
A1gqdDM8M,晚安,A1gnYd9VU,2013-07-23 00:04:37
A1gqanxsa,嗯嗯,A1gnYd9VU,2013-07-23 00:04:31
A1gq9wVCt,晚安,A1gnYd9VU,2013-07-23 00:04:27
A1gq1guUN,晚安,A1gnYd9VU,2013-07-23 00:04:09
A1gpOgdig,你来过，珍惜过～,A1gnYd9VU,2013-07-23 00:03:37
A1gpsFdPz,感谢这一生的恩赐 不论好与坏 我都欣然接受[月亮],A1gnYd9VU,2013-07-23 00:02:48
A1gpknPKB,[馋嘴][馋嘴][馋嘴][馋嘴],A1gnYd9VU,2013-07-23 00:02:27
A1gpbuPG2,爱让心累！,A1gnYd9VU,2013-07-23 00:02:06
A1gp4aQy8,晚安古耐～,A1gnYd9VU,2013-07-23 00:01:48
A1gp24Bpv,每位晚安，我，晚安,A1gnYd9VU,2013-07-23 00:01:43
A1goZqZgj,你来过，然后你走后，只留下星空,A1gnYd9VU,2013-07-23 00:01:37
A1goI0SaX,晚安,A1gnYd9VU,2013-07-23 00:00:55
A1goGeniz,，，,A1gnYd9VU,2013-07-23 00:00:51
A1goj9lLY,晚安！！！,A1gnYd9VU,2013-07-22 23:59:56
