source_id,comment_text,target_id,created_at
zlSwWrMUZ,不是这个，我查了给你看,zlLpC9KEq,2013-03-04 15:07:20
zlSuKtVjS,解语何妨片语时,zlRz8B9Lj,2013-03-04 15:01:58
zlSumjPju,此人只应天上有，人间哪得几回闻！,zlS9P2bin,2013-03-04 15:00:59
zlSu57ObF,世间哪里还找得到这样的人儿！,zlRz8B9Lj,2013-03-04 15:00:17
zlSt9ubLL,黛玉，永远！,zlS9P2bin,2013-03-04 14:58:02
zlSsH8dGH,很久没看了。,zlS9P2bin,2013-03-04 14:56:54
zlSsjwFMe,怀念她，永远的林妹妹！[爱你][心],zlLpC9KEq,2013-03-04 14:55:58
zlSs77yWe,一朝春尽红颜老，花落人亡两不知！,zlLpC9KEq,2013-03-04 14:55:28
zlSs0CSSW,每次看到她再想想新版里那个头戴大花，眼神呆滞的姑娘，哎，，，真是不可同日而语也啊,zlLpC9KEq,2013-03-04 14:55:13
zlSqFxFsK,再也找不到啦,zlLpC9KEq,2013-03-04 14:51:54
zlSqavYB3,今日葬花人笑痴，明日葬侬知是谁!此诗已成谶!此情已化风,zlS9P2bin,2013-03-04 14:50:41
zlSq9EAGQ,想当年有两句还是签名用过呢[嘻嘻],zlS9P2bin,2013-03-04 14:50:38
zlSpaczrR,我怎么突然想起来小月月在宾馆背葬花吟那段呢,zlRjVDStf,2013-03-04 14:48:12
zlSp4gl46,其实我一滴都唔明距讲咩咯！,zlS9P2bin,2013-03-04 14:47:58
zlSoY45zF,想当年我们研究得多开心啊，我喜欢里边的诗词，你关注它的现实意义。年少轻狂，幸福时光啊[爱心传递],zlS5WbVkk,2013-03-04 14:47:44
zlSo07ano,"欲讯秋情众莫知,喃喃负手叩东篱。 孤标傲世偕谁隐,一样花开为底迟? 圃露庭霜何寂寞,鸿归蛩病可相思? 休言举世无谈者,解语何妨片语时。",zlLpC9KEq,2013-03-04 14:45:20
zlSmniA6D,喜欢这首《问菊》胜过排名第一的《咏菊》...,zlS9P2bin,2013-03-04 14:41:18
zlSmgd5yZ,多年前的我就曾是这样的。但这样的我，已经死了。在香薰中，在插花中，在书画中，在古琴中，我还能依稀忆起也曾经盈袖的暗香，只是，涅槃后的凰，前世已尽殇,zlLpC9KEq,2013-03-04 14:41:01
zlSlNftOx,世间哪里还找得到这样的人儿！,zlLpC9KEq,2013-03-04 14:39:53
zlSlDx8IO,我看是不能了,zlS9P2bin,2013-03-04 14:39:30
zlSl9nTJU,喜欢！,zlLpC9KEq,2013-03-04 14:38:17
zlSkEmcAn,为图转,zlS9P2bin,2013-03-04 14:37:05
zlSjr149F,大爱林妹妹！,zlRwHCb0d,2013-03-04 14:34:05
zlSjl5qXG,"欲讯秋情众莫知,喃喃负手叩东篱。",zlLpC9KEq,2013-03-04 14:33:48
zlSiO0DnS,mei,zlLpC9KEq,2013-03-04 14:32:31
zlSix9VlA,世间哪里还找得到这样的人儿！,zlRz8B9Lj,2013-03-04 14:31:51
zlSig2Khr,世间哪里还找得到这样的人儿！,zlLpC9KEq,2013-03-04 14:31:11
zlSi1wAmG,哦，林~妹~妹~,zlS9P2bin,2013-03-04 14:30:36
zlShtwAgG,今天天气好好 空气质量好好 以至于我看到这样的微博都想转发逼一下,zlS9P2bin,2013-03-04 14:29:16
zlSfZ5P3j,真美,zlS9P2bin,2013-03-04 14:25:34
zlSeWm5a8,片言谁解诉秋心。,zlS9P2bin,2013-03-04 14:23:00
zlSeU0oNC,[花心],zlLpC9KEq,2013-03-04 14:22:56
zlSeRm8lj,一朝春尽红颜老 花落人亡两不知！肿么觉得她生命的使命就是出演这部戏…,zlLpC9KEq,2013-03-04 14:22:49
zlSdRjM6d,再也找不到这样逼真的林黛玉了！,zlS9P2bin,2013-03-04 14:20:19
zlSdLnQLi,"孤标傲世偕谁隐,一样花开为底迟?",zlLpC9KEq,2013-03-04 14:20:07
zlSd4gl3m,嗯[悲伤],zlS9P2bin,2013-03-04 14:18:22
zlScZcDds,[泪],zlS9P2bin,2013-03-04 14:18:11
zlScoxSU6,现在就更找不到了！,zlRz8B9Lj,2013-03-04 14:16:44
zlSbqBAy2,黛玉啊！！,zlS9P2bin,2013-03-04 14:14:22
zlSaIgeZ8,小时候再妈妈的影响下觉得林妹妹不好看，长大后再看时真觉得是天上的尤物，世间难得。,zlRz8B9Lj,2013-03-04 14:12:36
zlSaunljG,[兔子],zlS9P2bin,2013-03-04 14:12:01
zlS9P2bin,世间哪里还找得到这样的人儿！,zlLpC9KEq,2013-03-04 14:10:25
zlS9h0L27,世间哪里还找得到这样的人儿！,zlReRjWDG,2013-03-04 14:09:03
zlS8ln8jn,不知是黛玉造就了晓旭抑或是晓旭成就了黛玉,zlRaO9r4T,2013-03-04 14:06:47
zlS89yMSd,[心][心],zlLpC9KEq,2013-03-04 14:06:17
zlS7HeSqJ,花开花谢花满天，红销香断有谁怜,zlRz8B9Lj,2013-03-04 14:05:10
zlS5XEn5b,曾经多爱这首诗！,zlRz8B9Lj,2013-03-04 14:00:52
zlS5WbVkk,孤标傲世偕谁隐，一样花开为底迟？ 还记得吗？,zlRAV9Kv8,2013-03-04 14:00:50
zlS5dgGkv,中午刚好听一同学说在看新版红楼，又想想自己也是N年没有重温，正是花谢花飞花满天，红消香断有谁怜了~,zlRaO9r4T,2013-03-04 13:59:02
zlS3qqi4T,晓旭之后，再无林妹妹……,zlRaO9r4T,2013-03-04 13:54:39
zlS2LEkim,天尽头，何处有香丘？,zlRz8B9Lj,2013-03-04 13:53:02
zlS2wlCFH,超喜欢啊！,zlRwHCb0d,2013-03-04 13:52:25
zlS0RtjuH,这才是林妹妹啊。。。。,zlRaO9r4T,2013-03-04 13:48:20
zlRZP4f98,"休言举世无谈者,解语何妨片语时。",zlLpC9KEq,2013-03-04 13:45:46
zlRYOogTi,明明是问菊的，为什么配的是葬花的图？,zlRaO9r4T,2013-03-04 13:43:15
zlRXrByIi,侬今葬花人笑痴，他年葬侬知是谁? 试看春残花渐落，便是红颜老死时。 一朝春尽红颜老，花落人亡两不知！,zlLpC9KEq,2013-03-04 13:39:55
zlRXnsiq2,爱死这个人了。,zlRz8B9Lj,2013-03-04 13:39:45
zlRVthYxj,永远的晓旭。,zlRaO9r4T,2013-03-04 13:35:02
zlRUWt59x,永远的林妹妹[泪],zlRusaehP,2013-03-04 13:33:45
zlRTNwLc1,世间哪里还找得到这样的人儿！,zlRz8B9Lj,2013-03-04 13:30:56
zlRSAbC69,世间已无,zlRz8B9Lj,2013-03-04 13:27:56
zlRSjDrUd,葬花吟,zlRz8B9Lj,2013-03-04 13:27:17
zlRQa5BJr,我喜欢她！！！！！！,zlRz8B9Lj,2013-03-04 13:21:57
zlRPBvSDS,"欲讯秋情众莫知,喃喃负手叩东篱。 孤标傲世偕谁隐,一样花开为底迟? 圃露庭霜何寂寞,鸿归蛩病可相思? 休言举世无谈者,解语何妨片语时。[落叶][落叶][微风][鲜花][心][太阳]",zlReRjWDG,2013-03-04 13:20:34
zlROlu2Wx,美人儿。,zlRz8B9Lj,2013-03-04 13:17:30
zlROdyAJV,世间哪里还找得到这样的人儿！,zlRz8B9Lj,2013-03-04 13:17:09
zlRO96uj9,微斯人兮,zlRz8B9Lj,2013-03-04 13:17:00
zlRNHAmAk,"质本洁来还洁去,强于污淖陷渠沟。。。",zlRwHCb0d,2013-03-04 13:15:55
zlRNt8ILW,哈哈。现实版的、[爱你][爱你],zlLpC9KEq,2013-03-04 13:15:20
zlRNrCTnk,"休言举世无谈者,解语何妨片语时。",zlRz8B9Lj,2013-03-04 13:15:17
zlRMCvxRJ,花谢花飞花满天， 红消香断有谁怜？游丝软系飘春榭，落絮轻沾扑绣帘。闺中女儿惜春暮，愁绪满怀无处诉。,zlRz8B9Lj,2013-03-04 13:13:15
zlRMd8W3J,绝代佳人,zlReRjWDG,2013-03-04 13:12:12
zlRM88voW,为花的凋零而哭泣的人儿，哪里去找,zlReRjWDG,2013-03-04 13:12:01
zlRM4gXiU,此人只应天上有 人间岂会多停留 永远的林妹妹[心],zlReRjWDG,2013-03-04 13:11:52
zlRJvyuiV,依然记得第一次看红楼梦的时候，林黛玉的第一次亮相，真真灰常惊艳啊，这就是所谓的古典美人,zlRz8B9Lj,2013-03-04 13:05:36
zlRJk4atX,"休言举世无谈者,解语何妨片语时。",zlRz8B9Lj,2013-03-04 13:05:06
zlRIf0r10,很多女人内心都住着一个林黛玉，只是这个环境容不下她，就硬生生的变异了。。,zlRz8B9Lj,2013-03-04 13:02:27
zlRHUyHmr,我在等那个可以携隐的人,zlReRjWDG,2013-03-04 13:01:39
zlRHO80Hz,休言举世无谈者,zlRz8B9Lj,2013-03-04 13:01:22
zlRHmj9vQ,[落叶],zlR4HjiWX,2013-03-04 13:00:17
zlRGUhrz0,没啦!,zlRz8B9Lj,2013-03-04 12:59:09
zlRGfbWLQ,林妹妹已不在！,zlRaO9r4T,2013-03-04 12:57:32
zlRFLm4GT,+1,zlRaO9r4T,2013-03-04 12:56:21
zlREC6mci,魂兮归来。,zlLpC9KEq,2013-03-04 12:53:31
zlREBxbgd,最后一句有偏差，应是解语何妨话片迟。,zlLpC9KEq,2013-03-04 12:53:28
zlREeb5J8,世间哪里还找得到这样的人儿！,zlR4HjiWX,2013-03-04 12:52:34
zlREaBaQf,从实美到虚，由外美到内，气如幽兰，质若璞玉。,zlRz8B9Lj,2013-03-04 12:52:25
zlRDSBFcc,花谢花飞花满天，红消香断有谁怜？……一年三百六十日，风刀霜剑严相逼；明媚鲜妍能几时，一朝漂泊难寻觅……质本洁来还洁去，强于污淖陷渠沟。尔今死去侬收葬，未卜侬身何日丧？侬今葬花人笑痴，他年葬侬知是谁？试看春残花渐落，便是红颜老死时；一朝春尽红颜老，花落人亡两不知！,zlR4HjiWX,2013-03-04 12:51:43
zlRDh7kLi,"侬今葬花人笑痴，他年葬侬知是谁?质本洁来还洁去,世间再无林妹妹.",zlLpC9KEq,2013-03-04 12:50:13
zlRCLtSBB,美的美的美的～,zlRaO9r4T,2013-03-04 12:48:58
zlRCKgXsJ,可怜人儿,zlRz8B9Lj,2013-03-04 12:48:54
zlRCdsLCU,红楼梦里最喜欢这首问菊。可惜写错了几处。一样开花为底迟和解语何妨话片时。,zlRz8B9Lj,2013-03-04 12:47:37
zlRBZznt2,世间哪里还找得到这样的人儿！,zlRz8B9Lj,2013-03-04 12:47:04
zlRBQ99hz,林黛玉，似乎我就和姓林的有缘,zlLpC9KEq,2013-03-04 12:46:41
zlRBtEqNZ,我最喜欢红楼梦书里和电视剧里的林黛玉了,zlRaO9r4T,2013-03-04 12:45:48
zlRBqriTW,解语何妨片语时,zlRwHCb0d,2013-03-04 12:45:40
zlRBmCAdd,晓旭,zlLpC9KEq,2013-03-04 12:45:30
zlRB6DbYZ,天上落下个林妹妹。。。晓旭之后，世间再无林妹妹了。。,zlRz8B9Lj,2013-03-04 12:44:53
zlRAV9Kv8,心目中永远的林黛玉！[心],zlLpC9KEq,2013-03-04 12:44:25
zlRAjhxVv,花落人亡两不知[心],zlRz8B9Lj,2013-03-04 12:42:55
zlRAgDwZu,世间只有一个陈晓旭，一个林黛玉。,zlRz8B9Lj,2013-03-04 12:42:48
zlRz8B9Lj,世间哪里还找得到这样的人儿！,zlLpC9KEq,2013-03-04 12:40:02
zlRxTsbnV,美~~,zlLpC9KEq,2013-03-04 12:36:56
zlRxRqhYT,晓旭之后，再无林妹妹……,zlRaO9r4T,2013-03-04 12:36:53
zlRxHlhjj,世间哪里还找得到这样的人儿,zlReRjWDG,2013-03-04 12:36:29
zlRxquySx,解语何妨片语时[心],zlRwHCb0d,2013-03-04 12:35:49
zlRxorqAg,天上再也掉不下来第二个了,zlReRjWDG,2013-03-04 12:35:43
zlRwVcd1L,虽然那个年代资金有限，物质有限，可是这样一部戏，拥有再多的钱和物都没法超越,zlReRjWDG,2013-03-04 12:34:34
zlRwHCb0d,世间哪里还找得到这样的人儿！,zlLpC9KEq,2013-03-04 12:34:02
zlRvbn35V,无人超越,zlReRjWDG,2013-03-04 12:30:16
zlRv2aTMW,林潇湘魁夺菊花诗「问菊」。[落叶],zlRdlCnVM,2013-03-04 12:29:54
zlRuQ3ZVX,[泪],zlRaO9r4T,2013-03-04 12:29:26
zlRusaehP,[泪]美人一生传奇,zlRaO9r4T,2013-03-04 12:28:29
zlRuo0J7X,[心][蜡烛][玫瑰][玫瑰][玫瑰],zlLpC9KEq,2013-03-04 12:28:18
zlRt5C8x2,[心],zlLpC9KEq,2013-03-04 12:25:08
zlRqRCI1s,就是喜欢黛玉这样真实的人，有时间必须继续我的了。。,zlLpC9KEq,2013-03-04 12:19:38
zlRqGmYco,伊人已去～[心][蜡烛][鲜花][微风],zlReRjWDG,2013-03-04 12:19:12
zlRoK8OZf,世间哪里还找得到这样的人儿！,zlReRjWDG,2013-03-04 12:14:25
zlRobyavW,永远的林黛玉，永远的陈晓旭,zlReRjWDG,2013-03-04 12:13:03
zlRobhWLg,绝对的经典,zlRaO9r4T,2013-03-04 12:13:02
zlRlp1Ry9,好吧我同意…,zlRaO9r4T,2013-03-04 12:06:09
zlRl1E9Yh,被林妹妹影响了至少十年，大爱她。,zlRaO9r4T,2013-03-04 12:05:15
zlRkIbRVk,我们都是独一无二的,zlReRjWDG,2013-03-04 12:04:27
zlRko3e9A,世间哪里还找得到这样的人儿！,zlLpC9KEq,2013-03-04 12:03:40
zlRk1ztoV,孤影仰望天，冷月照寒面，红颜多薄命~悲哉晓旭！哀哉晓旭！更悲者为所饰之黛玉！,zlReRjWDG,2013-03-04 12:02:47
zlRjVDStf,花谢花飞花满天，红消香断有谁怜。~~~一朝春尽红颜老，花落人亡两不知,zlRaO9r4T,2013-03-04 12:02:34
zlRjT2Gde,世间哪里还找得到这样的人儿！,zlReRjWDG,2013-03-04 12:02:27
zlRjgCsML,世间哪里还找得到这样的人儿！,zlReRjWDG,2013-03-04 12:00:56
zlRjc9BBS,淡薄明志，宁静致远。高境界,zlReRjWDG,2013-03-04 12:00:46
zlRiFntr1,真的。。。,zlRaO9r4T,2013-03-04 11:59:26
zlRiiloMX,坚信林妹妹肯定更懂人情事故 只是不屑吧 还有 林与贾也是在互相猜心呀,zlRaO9r4T,2013-03-04 11:58:32
zlRhQfcRD,[泪]右边正解。。。,zlRaO9r4T,2013-03-04 11:57:23
zlRhf2V10,"孤标傲世偕谁隐,一样花开为底迟。",zlLpC9KEq,2013-03-04 11:55:56
zlRhdwo8F,孤标傲世偕谁隐，一样花开为底迟[泪],zlReRjWDG,2013-03-04 11:55:52
zlRh2klw7,世间哪里还找得到这样的人儿！晓旭之后再无林妹妹。。。,zlLpC9KEq,2013-03-04 11:55:26
zlRgMoxWO,晓旭之后，再无林妹妹……,zlRaO9r4T,2013-03-04 11:54:48
zlRghkwHi,[赞],zlR4HjiWX,2013-03-04 11:53:33
zlRgaf2eA,在她之后，再不喜欢其他人。,zlRaO9r4T,2013-03-04 11:53:16
zlRfJkzeF,还有能超越这个黛玉的黛玉吗？,zlLpC9KEq,2013-03-04 11:52:13
zlRfGobF1,此生之愿，望先生地下有知写完后40回，不要让藏花成绝句[泪],zlRaO9r4T,2013-03-04 11:52:06
zlRfrj1ck,晓旭之后，再无林妹妹……,zlRaO9r4T,2013-03-04 11:51:29
zlRfomDI2,所以才叫人爱,zlReRjWDG,2013-03-04 11:51:23
zlReRjWDG,世间哪里还找得到这样的人儿！,zlLpC9KEq,2013-03-04 11:50:02
zlRdGBjFb,"欲讯秋情众莫知,喃喃负手叩东篱。 孤标傲世偕谁隐,一样花开为底迟? 圃露庭霜何寂寞,鸿归蛩病可相思? 休言举世无谈者,解语何妨片语时。",zlRaO9r4T,2013-03-04 11:47:10
zlRdA81AL,傳艺偉之後，再无苏妲乙,zlRaO9r4T,2013-03-04 11:46:53
zlRdzvO1I,林妹妹，晓旭,zlRaO9r4T,2013-03-04 11:46:54
zlRdlCnVM,还有,zlRaO9r4T,2013-03-04 11:46:21
zlRcS5uvM,人比黄花瘦。,zlRaO9r4T,2013-03-04 11:44:57
zlRcn3I3I,[泪],zlRaO9r4T,2013-03-04 11:43:55
zlRcm8zhq,空缱绻说风流！嗳呀，应该改成这个，起码文艺。,zlRaO9r4T,2013-03-04 11:43:54
zlRbrp8Jg,孤标傲世偕谁隐，一样花开为底迟？,zlLpC9KEq,2013-03-04 11:41:39
zlRaO9r4T,晓旭之后，再无林妹妹……,zlLpC9KEq,2013-03-04 11:40:05
zlRa65hbS,这不属于世间的人儿，只好早早的走了，[蜡烛],zlR4HjiWX,2013-03-04 11:38:20
zlR6SjusG,[奥特曼],zlR4HjiWX,2013-03-04 11:30:22
zlR6Bc7rE,有也不敢要啊，[嘻嘻]药罐子,zlR4HjiWX,2013-03-04 11:29:42
zlR5IyeeI,孤标傲世偕谁隐，一样花开为底迟? [抱抱],zlLpC9KEq,2013-03-04 11:27:32
zlR4HjiWX,世间哪里还找得到这样的人儿！,zlLpC9KEq,2013-03-04 11:25:02
zlQMODEBy,质本洁来还洁去,zlLpC9KEq,2013-03-04 10:40:58
zlQGFsf3y,颦儿，永远没有了。。。又到春日思红楼，可以再读读了,zlLpC9KEq,2013-03-04 10:25:49
zlQbVbL5u,时间是贼，偷走一切,zlLr59J24,2013-03-04 09:10:05
zlPV6FWnK,世间再无林妹妹…,zlLpC9KEq,2013-03-04 08:28:39
zlPsoEApu,有我大爱的那句，直白说就是'人家都开花你偏不开，这么拽等谁呢',zlLpC9KEq,2013-03-04 07:17:56
zlMqXg8ez,这张好有感觉~,zlLpC9KEq,2013-03-03 23:36:09
zlMhKFCvV,休言举世无谈者 解语何妨片语时,zlLpC9KEq,2013-03-03 23:13:26
zlMd8BuX0,"休言举世无谈者,解语何妨片语时。也只有颦儿能得此句。",zlLpC9KEq,2013-03-03 23:02:07
zlM8mfHqy,自己越发的矫情了……,zlLpC9KEq,2013-03-03 22:50:20
zlM4quvbd,只是入戏太深，红尘无力,zlLpC9KEq,2013-03-03 22:40:37
zlM3HgPTc,自在花儿静静开~爱妹妹[心],zlLpC9KEq,2013-03-03 22:38:49
zlM2i5mBU,颦儿之才情,zlLpC9KEq,2013-03-03 22:35:22
zlLVNkbPt,小时候爱翻起耍，有几句和几幅水墨印象很深[可爱][可爱],zlLpC9KEq,2013-03-03 22:19:19
zlLLSnuJU,[爱你]晓旭,zlLpC9KEq,2013-03-03 21:54:57
zlLL79t6m,为葬花痴,zlLpC9KEq,2013-03-03 21:53:01
zlLIwEy9B,侬今葬花人笑痴，他年葬侬知是谁,zlLpC9KEq,2013-03-03 21:46:41
zlLHN9nz8,最爱这一首~~~孤标傲世偕谁隐，一样花开为底迟？这一句从无意中记得开始就没忘过~,zlLpC9KEq,2013-03-03 21:44:51
zlLGq6Pwf,图是黛玉葬花，诗是黛玉的问菊,zlLpC9KEq,2013-03-03 21:41:30
zlLFP8w2F,不得不转！如湘云所云：真真把菊花问得个无言可对！举世能谓解语者，非宝玉不可也。,zlLpC9KEq,2013-03-03 21:39:58
zlLFLyHjH,"休言举世无谈者,解语何妨片语时。",zlLpC9KEq,2013-03-03 21:39:51
zlLCyqa8d,一生倾颦笑[落叶],zlLpC9KEq,2013-03-03 21:31:58
zlLB8D9LS,[思考],zlLpC9KEq,2013-03-03 21:28:28
zlLxela9I,永远的林妹妹,zlLpC9KEq,2013-03-03 21:18:51
zlLwuwOBj,书卷多情似故人，晨昏忧乐每相亲。眼前直下三千字，胸次全无一点尘。,zlLpC9KEq,2013-03-03 21:17:03
zlLvceuFu,那些年电视剧里的桃花都那么真实，现在某些电视剧里满屏满屏的桃花，假的要死，艳俗得要死。。。,zlLpC9KEq,2013-03-03 21:13:47
zlLuDhW0K,好美,zlLpC9KEq,2013-03-03 21:12:25
zlLtY0hbg,"休言举世无谈者,解语何妨片语时.[四叶草]",zlLpC9KEq,2013-03-03 21:10:47
zlLtmoT09,林黛玉就是陈晓旭，陈晓旭就是林黛玉，别人无法代替，更别谈超越了！,zlLpC9KEq,2013-03-03 21:09:19
zlLsZ59V2,花解语,zlLpC9KEq,2013-03-03 21:08:22
zlLs15OJW,这春天的，咋放个秋天的诗啊，不应景啊,zlLpC9KEq,2013-03-03 21:06:00
zlLrDrcNR,解语何妨片语时[心],zlLpC9KEq,2013-03-03 21:05:02
zlLrCAVoQ,这不是我家黛玉么？,zlLpC9KEq,2013-03-03 21:05:02
zlLr59J24,。。。。。,zlLpC9KEq,2013-03-03 21:03:43
zlLqDp32k,林潇湘魁夺菊花诗——问菊,zlLpC9KEq,2013-03-03 21:02:36
zlLqhddci,黛玉孤品,zlLpC9KEq,2013-03-03 21:01:43
