source_id,comment_text,target_id,created_at
yyJJq4qfM,这图我也有,yyHpl5z7q,2012-08-25 05:53:02
yyJqRttTP,爱死你了宝贝,yyIeU1TFT,2012-08-25 05:07:19
yyJaP8Srn,這個造型[威武]阿！,yyHpl5z7q,2012-08-25 04:27:48
yyITOtbr0,Eason[爱你][爱你],yyHpl5z7q,2012-08-25 03:45:54
yyIR2grlw,[心][心][心],yyIeU1TFT,2012-08-25 03:39:03
yyIsovSuH,帅shi了！,yyHpl5z7q,2012-08-25 02:38:21
yyIrxlnBu,[奥特曼],yyIeU1TFT,2012-08-25 02:36:14
yyIn9uRc4,老陈是俺得偶像、,yyIeU1TFT,2012-08-25 02:25:25
yyImdzGn9,听了快十年 小学就玩CS听吹神噶歌！,yyIeU1TFT,2012-08-25 02:23:08
yyIlCCzFP,自从那时候就被他感动,yyIeU1TFT,2012-08-25 02:21:40
yyIiW0OQm,超爱E神[花心],yyHpl5z7q,2012-08-25 02:15:02
yyIfEq6b1,来吧…,yyIeU1TFT,2012-08-25 02:06:57
yyIeU1TFT,陈奕迅！！被他的歌感动过的爱他转发吧！！,yyHpl5z7q,2012-08-25 02:05:06
yyI29zvP7,[哈哈][哈哈]EASON,yyHpl5z7q,2012-08-25 01:33:42
yyHW6AJ3v,把你称作歌神就好了，微博天天刷你是歌神全世界的人都不会笑到掉眼泪——真心话,yyHpl5z7q,2012-08-25 01:18:48
yyHTxktjN,这胡子 太爷们了,yyHpl5z7q,2012-08-25 01:12:28
yyHOHF8DV,[爱你],yyHpl5z7q,2012-08-25 01:00:34
yyHOxlkwS,[爱你][爱你][爱你][爱你]从此我不当他为人。我直接叫他神。,yyHpl5z7q,2012-08-25 01:00:09
yyHO4naAa,必须得转！,yyHpl5z7q,2012-08-25 00:59:00
yyHMCygT0,见到此微博，陈奕迅应该蒙面偷笑，我这水平还可以做歌神？[偷笑],yyHpl5z7q,2012-08-25 00:55:26
yyHIKlT1Y,[太开心],yyHpl5z7q,2012-08-25 00:45:54
yyHH39pqR,.,yyHpl5z7q,2012-08-25 00:41:42
yyHGtnJIb,喜欢,yyHpl5z7q,2012-08-25 00:40:14
yyHGbDHJc,必须转个,yyHpl5z7q,2012-08-25 00:39:35
yyHG6CgWY,[心]D胡须真系好性感[愛你],yyHpl5z7q,2012-08-25 00:39:23
yyHFUeN51,噗 必须转(◕〝◕)这照片好给力啊 哈哈,yyHFl25wW,2012-08-25 00:38:50
yyHFl25wW,[哈哈][哈哈],yyHpl5z7q,2012-08-25 00:37:25
yyHE4pGt0,E神!E神!![话筒],yyHpl5z7q,2012-08-25 00:34:22
yyHDHoNHg,[爱你][爱你][爱你],yyHpl5z7q,2012-08-25 00:33:26
yyHB7g4Ly,[爱你],yyHpl5z7q,2012-08-25 00:27:02
yyHyC4Jw9,歌神三代,yyHpl5z7q,2012-08-25 00:20:55
yyHyqAa2Z,大爱你， 奕迅,yyHpl5z7q,2012-08-25 00:20:28
yyHyikD6o,现今的确系大佬,yyHpl5z7q,2012-08-25 00:20:04
yyHy0iX20,大爱陈奕迅，以前喜欢的是他的歌的好听，现在开始真正去注意他的歌的歌词和他所投入的感情了，励志的歌，全情灌入的歌，无愧于“歌神”称号[good][good][good],yyHpl5z7q,2012-08-25 00:19:25
yyHvT6NeM,[给力],yyHpl5z7q,2012-08-25 00:14:12
yyHvL95L8,[心][心],yyHpl5z7q,2012-08-25 00:13:53
yyHv1jFnF,转吧,yyHpl5z7q,2012-08-25 00:12:01
yyHtRulnY,\(^o^)/YES！,yyHpl5z7q,2012-08-25 00:09:09
yyHtEvo7i,这大胡子造型除了专辑封面没见过哦,yyHpl5z7q,2012-08-25 00:08:41
yyHtu836Z,爱eason![爱你],yyHpl5z7q,2012-08-25 00:08:18
yyHtg0tpJ,单车~,yyHpl5z7q,2012-08-25 00:07:41
yyHsEthBu,[good],yyHpl5z7q,2012-08-25 00:06:11
yyHsx4nys,[酷],yyHpl5z7q,2012-08-25 00:05:53
yyHs7CGXn,E神[爱你],yyHpl5z7q,2012-08-25 00:04:53
yyHs6tZfB,[鼓掌]大爱！,yyHpl5z7q,2012-08-25 00:04:53
yyHs4DCQq,[话筒]K歌之王！,yyHpl5z7q,2012-08-25 00:04:45
yyHrVxd1T,都喜欢吧 没见过吧,yyHpl5z7q,2012-08-25 00:04:25
yyHrGsRUY,[爱你],yyHpl5z7q,2012-08-25 00:03:50
yyHrGsRQq,不解释！[爱你],yyHpl5z7q,2012-08-25 00:03:51
yyHrpiCBK,开始越来越钟意距D歌,yyHpl5z7q,2012-08-25 00:03:10
yyHrgrhMW,我唱出心里话时眼泪会流，要是怕难过抱住我手…,yyHpl5z7q,2012-08-25 00:02:45
yyHr9Erpb,[爱心][爱心][爱心][爱心][爱心],yyHqXwuHq,2012-08-25 00:02:33
yyHr2yTlD,E神,yyHpl5z7q,2012-08-25 00:02:14
yyHqZlDsp,太型啦！！我相信D胡须系粘上去噶！,yyHpl5z7q,2012-08-25 00:02:08
yyHqXwuHq,Eason！ 打算不艾特的了【,yyHpl5z7q,2012-08-25 00:02:02
yyHqUiuzT,[爱你],yyHpl5z7q,2012-08-25 00:01:56
yyHqMjH6D,E神,yyHpl5z7q,2012-08-25 00:01:37
yyHqJD74B,E神！,yyHpl5z7q,2012-08-25 00:01:31
yyHqz1QhW,[good]真心好听,yyHpl5z7q,2012-08-25 00:01:00
yyHqwCl9B,林大妈！,yyHpl5z7q,2012-08-25 00:01:00
yyHqj5UCH,"我喜欢他,喜欢他唱歌的感觉...K歌必唱他的歌...",yyHpl5z7q,2012-08-25 00:00:27
yyHqfwm6N,这配图是帕瓦罗帝吗？,yyHpl5z7q,2012-08-25 00:00:19
yyHqc0m7V,一定转. [爱你],yyHpl5z7q,2012-08-25 00:00:10
yyHqb6xS0,E神！！！,yyHpl5z7q,2012-08-25 00:00:08
yyHqadQXE,我喜欢[哈哈],yyHpl5z7q,2012-08-25 00:00:06
yyHqadilI,[可爱][可爱][可爱],yyHpl5z7q,2012-08-25 00:00:06
yyHq65E9n,哇.医生，酷毙了。[给力],yyHpl5z7q,2012-08-24 23:59:56
yyHq08QIA,这张象阿凡提,yyHpl5z7q,2012-08-24 23:59:42
yyHpHfsf2,EASON[羞嗒嗒],yyHpl5z7q,2012-08-24 23:58:56
yyHpEzIe5,我都觉得,yyHpl5z7q,2012-08-24 23:58:52
yyHptCh9Z,陈奕迅！！,yyHpl5z7q,2012-08-24 23:58:25
